date,store,city,product_id,price,quantity,promo,total
2023-12-31,Magasin_05,Tanger,58,168.78,1,0,168.78
2023-12-31,Magasin_09,Tanger,11,9.24,1,1,9.24
2024-01-01,Magasin_11,Fès,55,71.71,6,0,430.26
2024-01-01,Magasin_19,Tétouan,67,132.83,1,0,132.83
2024-01-01,Magasin_06,Tanger,51,62.31,5,1,311.55
2024-01-02,Magasin_03,Tanger,68,142.59,2,0,285.18
2024-01-02,Magasin_09,Marrakech,85,46.78,2,0,93.56
2024-01-03,Magasin_11,Fès,50,175.23,2,0,350.46
2024-01-04,Magasin_07,Casablanca,58,67.94,3,1,203.82
2024-01-04,Magasin_07,Casablanca,98,134.67,1,0,134.67
2024-01-04,Magasin_14,Fès,43,190.35,5,0,951.75
2024-01-05,Magasin_12,Fès,78,14.09,2,0,28.18
2024-01-05,Magasin_09,Casablanca,36,56.95,3,0,170.85000000000002
2024-01-05,Magasin_15,Casablanca,17,161.74,3,0,485.22
2024-01-06,Magasin_18,Marrakech,39,205.37,6,0,1232.22
2024-01-06,Magasin_08,Fès,12,227.72,4,1,910.88
2024-01-06,Magasin_18,Tanger,100,141.94,3,0,425.82
2024-01-06,Magasin_10,Meknès,64,213.56,4,1,854.24
2024-01-07,Magasin_15,Agadir,13,195.69,4,0,782.76
2024-01-08,Magasin_19,Meknès,75,234.05,2,0,468.1
2024-01-08,Magasin_04,Meknès,12,180.6,1,0,180.6
2024-01-08,Magasin_14,Marrakech,52,143.8,3,0,431.40000000000003
2024-01-08,Magasin_14,Tanger,42,,1,0,
2024-01-09,Magasin_17,Marrakech,48,110.76,0,1,0.0
2024-01-09,Magasin_12,Marrakech,90,20.8,4,0,83.2
2024-01-09,Magasin_09,Meknès,22,5.31,0,1,0.0
2024-01-09,Magasin_15,Meknès,24,225.05,4,0,900.2
2024-01-09,Magasin_18,Fès,31,48.47,1,1,48.47
2024-01-09,Magasin_14,Meknès,97,113.89,4,0,455.56
2024-01-10,Magasin_15,Meknès,40,151.42,1,0,151.42
2024-01-10,Magasin_01,Fès,72,48.07,6,1,288.42
2024-01-10,Magasin_04,Agadir,83,16.9,4,1,67.6
2024-01-11,Magasin_08,Tanger,56,30.99,2,0,61.98
2024-01-11,Magasin_20,Agadir,79,90.41,4,0,361.64
2024-01-11,Magasin_05,Casablanca,26,97.78,0,0,0.0
2024-01-11,Magasin_15,Tanger,96,75.84,4,0,303.36
2024-01-12,Magasin_08,Marrakech,90,,5,0,
2024-01-12,Magasin_02,Meknès,22,170.98,1,0,170.98
2024-01-13,Magasin_20,Fès,23,93.07,4,0,372.28
2024-01-13,Magasin_07,Meknès,54,40.42,3,0,121.26
2024-01-13,Magasin_08,Fès,87,114.65,2,0,229.3
2024-01-13,Magasin_13,Tanger,98,173.96,1,1,173.96
2024-01-13,Magasin_12,Meknès,42,55.91,1,0,55.91
2024-01-14,Magasin_10,Casablanca,17,28.2,1,1,28.2
2024-01-15,Magasin_02,Tétouan,58,61.67,4,0,246.68
2024-01-15,Magasin_14,Fès,12,205.56,5,0,1027.8
2024-01-15,Magasin_10,Rabat,68,129.34,2,1,258.68
2024-01-15,Magasin_03,Casablanca,61,168.97,3,1,506.90999999999997
2024-01-16,Magasin_18,Fès,14,190.57,2,1,381.14
2024-01-16,Magasin_17,Casablanca,93,60.55,1,0,60.55
2024-01-16,Magasin_02,Rabat,71,127.64,3,1,382.92
2024-01-16,Magasin_11,Tanger,82,249.09,3,1,747.27
2024-01-16,Magasin_02,Marrakech,42,224.59,0,0,0.0
2024-01-16,Magasin_13,Tétouan,52,67.89,3,0,203.67000000000002
2024-01-17,Magasin_08,Tanger,52,60.9,1,0,60.9
2024-01-17,Magasin_05,Marrakech,7,159.46,1,0,159.46
2024-01-17,Magasin_11,Fès,10,75.49,2,1,150.98
2024-01-17,Magasin_09,Tanger,44,112.11,5,1,560.55
2024-01-18,Magasin_17,Rabat,76,7.65,5,0,38.25
2024-01-19,Magasin_15,Agadir,17,85.06,4,0,340.24
2024-01-19,Magasin_06,Casablanca,94,194.43,3,0,583.29
2024-01-20,Magasin_12,Tétouan,14,233.26,3,0,699.78
2024-01-20,Magasin_13,Tanger,64,224.24,5,0,1121.2
2024-01-20,Magasin_05,Agadir,77,76.44,1,1,76.44
2024-01-20,Magasin_10,Rabat,23,247.18,5,0,1235.9
2024-01-21,Magasin_10,Casablanca,21,182.47,4,1,729.88
2024-01-21,Magasin_19,Meknès,93,8.72,4,0,34.88
2024-01-21,Magasin_13,Tanger,82,218.51,4,0,874.04
2024-01-21,Magasin_07,Rabat,94,161.44,4,1,645.76
2024-01-21,Magasin_05,Tanger,25,6.73,1,1,6.73
2024-01-21,Magasin_07,Tétouan,83,241.3,6,0,1447.8000000000002
2024-01-21,Magasin_13,Tétouan,12,68.38,1,0,68.38
2024-01-22,Magasin_06,Rabat,92,197.33,4,0,789.32
2024-01-22,Magasin_03,Fès,45,202.35,5,0,1011.75
2024-01-22,Magasin_14,Meknès,19,23.69,5,0,118.45
2024-01-22,Magasin_03,Agadir,56,213.12,2,0,426.24
2024-01-24,Magasin_08,Meknès,92,106.71,6,0,640.26
2024-01-24,Magasin_02,Meknès,12,99.97,3,0,299.90999999999997
2024-01-25,Magasin_19,Fès,51,184.62,6,0,1107.72
2024-01-25,Magasin_13,Tanger,68,197.15,6,1,1182.9
2024-01-25,Magasin_04,Tétouan,86,53.76,2,0,107.52
2024-01-26,Magasin_14,Marrakech,65,185.9,4,0,743.6
2024-01-26,Magasin_19,Rabat,62,139.03,2,0,278.06
2024-01-26,Magasin_08,Agadir,85,153.33,1,0,153.33
2024-01-26,Magasin_06,Agadir,76,81.61,8,0,652.88
2024-01-27,Magasin_01,Marrakech,73,245.65,3,0,736.95
2024-01-27,Magasin_17,Tanger,56,219.23,1,0,219.23
2024-01-27,Magasin_11,Meknès,94,139.45,1,0,139.45
2024-01-27,Magasin_04,Agadir,48,62.1,4,1,248.4
2024-01-28,Magasin_14,Tétouan,89,122.51,2,1,245.02
2024-01-28,Magasin_17,Tétouan,59,137.8,2,0,275.6
2024-01-28,Magasin_11,Fès,10,223.17,2,0,446.34
2024-01-28,Magasin_02,Casablanca,100,70.54,1,0,70.54
2024-01-29,Magasin_10,Fès,80,114.46,4,0,457.84
2024-01-29,Magasin_05,Casablanca,30,221.15,4,0,884.6
2024-01-29,Magasin_14,Casablanca,94,116.05,4,0,464.2
2024-01-30,Magasin_13,Casablanca,96,171.74,1,1,171.74
2024-01-30,Magasin_10,Meknès,55,236.17,0,0,0.0
2024-01-30,Magasin_18,Meknès,80,210.28,4,1,841.12
2024-01-30,Magasin_09,Marrakech,65,160.28,1,0,160.28
2024-01-31,Magasin_16,Rabat,16,219.94,4,1,879.76
2024-01-31,Magasin_08,Fès,39,110.58,4,0,442.32
2024-01-31,Magasin_08,Fès,54,229.85,5,0,1149.25
2024-01-31,Magasin_09,Fès,21,136.59,3,0,409.77
2024-02-01,Magasin_05,Casablanca,65,,2,0,
2024-02-01,Magasin_01,Casablanca,99,69.68,4,0,278.72
2024-02-01,Magasin_08,Tanger,99,8.36,4,0,33.44
2024-02-01,Magasin_07,,85,170.59,4,0,682.36
2024-02-01,Magasin_18,Tétouan,79,29.96,4,0,119.84
2024-02-01,Magasin_06,Agadir,14,149.04,0,0,0.0
2024-02-01,Magasin_01,Meknès,68,34.37,1,0,34.37
2024-02-02,Magasin_02,Agadir,6,167.69,0,0,0.0
2024-02-02,Magasin_15,Agadir,12,40.65,2,0,81.3
2024-02-03,Magasin_15,Rabat,58,187.58,3,0,562.74
2024-02-03,Magasin_19,Agadir,58,181.15,4,0,724.6
2024-02-03,Magasin_09,Fès,20,8.31,3,0,24.93
2024-02-03,Magasin_13,Casablanca,58,52.96,4,0,211.84
2024-02-04,Magasin_12,Casablanca,52,213.29,3,0,639.87
2024-02-04,Magasin_17,Tanger,60,182.74,3,0,548.22
2024-02-04,Magasin_18,Tanger,7,160.64,1,0,160.64
2024-02-05,Magasin_04,Agadir,2,91.17,4,0,364.68
2024-02-05,Magasin_06,Agadir,23,154.46,6,0,926.76
2024-02-05,Magasin_14,Tanger,26,202.66,2,0,405.32
2024-02-05,Magasin_02,Meknès,77,104.67,3,0,314.01
2024-02-05,Magasin_19,Fès,65,46.45,2,1,92.9
2024-02-05,Magasin_13,Tanger,12,167.78,5,1,838.9
2024-02-05,Magasin_20,Tétouan,7,,0,0,
2024-02-05,Magasin_10,Tanger,34,102.86,2,0,205.72
2024-02-06,Magasin_01,Rabat,97,49.01,4,0,196.04
2024-02-06,Magasin_17,Meknès,49,172.87,2,0,345.74
2024-02-06,Magasin_06,Tanger,5,235.6,5,0,1178.0
2024-02-06,Magasin_02,Tétouan,18,125.9,5,0,629.5
2024-02-07,Magasin_14,Fès,83,89.36,3,0,268.08
2024-02-07,Magasin_05,Tétouan,39,64.71,4,0,258.84
2024-02-07,Magasin_11,Tétouan,26,248.19,2,0,496.38
2024-02-08,Magasin_19,Tanger,85,129.59,3,0,388.77
2024-02-08,Magasin_18,Tétouan,2,115.17,2,0,230.34
2024-02-09,Magasin_11,Agadir,46,217.65,4,0,870.6
2024-02-09,Magasin_03,Marrakech,87,30.68,2,0,61.36
2024-02-09,Magasin_15,Rabat,46,231.94,4,0,927.76
2024-02-09,Magasin_17,Agadir,55,177.03,0,1,0.0
2024-02-09,Magasin_13,Agadir,46,207.55,1,0,207.55
2024-02-10,Magasin_11,Rabat,61,152.88,3,0,458.64
2024-02-10,Magasin_20,Agadir,18,177.81,2,1,355.62
2024-02-10,Magasin_15,Fès,54,87.74,1,1,87.74
2024-02-11,Magasin_07,,70,170.51,3,0,511.53
2024-02-11,Magasin_15,Fès,59,231.7,2,0,463.4
2024-02-11,Magasin_14,Tétouan,95,50.55,8,0,404.4
2024-02-11,Magasin_03,Casablanca,78,198.04,1,0,198.04
2024-02-12,Magasin_19,Rabat,76,221.96,2,0,443.92
2024-02-12,Magasin_06,Tétouan,80,11.04,3,0,33.12
2024-02-12,Magasin_19,,60,232.73,0,0,0.0
2024-02-13,Magasin_20,Tétouan,39,28.34,3,0,85.02
2024-02-14,Magasin_03,Agadir,76,127.3,3,0,381.9
2024-02-14,Magasin_05,Casablanca,18,10.78,2,0,21.56
2024-02-14,Magasin_03,Casablanca,14,192.58,4,0,770.32
2024-02-15,Magasin_05,Marrakech,2,75.26,1,0,75.26
2024-02-15,Magasin_01,Marrakech,80,210.0,6,1,1260.0
2024-02-16,Magasin_07,Marrakech,77,162.44,2,1,324.88
2024-02-17,Magasin_09,Meknès,88,15.9,3,0,47.7
2024-02-18,Magasin_09,Agadir,68,30.62,5,0,153.1
2024-02-18,Magasin_08,Marrakech,51,219.28,2,0,438.56
2024-02-18,Magasin_20,Casablanca,37,213.36,3,1,640.08
2024-02-18,Magasin_04,Tanger,40,129.63,4,0,518.52
2024-02-19,Magasin_03,Tanger,68,115.27,2,0,230.54
2024-02-19,Magasin_07,Meknès,4,147.65,1,0,147.65
2024-02-19,Magasin_15,Tétouan,82,98.93,0,0,0.0
2024-02-20,Magasin_14,Rabat,79,106.72,6,0,640.3199999999999
2024-02-20,Magasin_15,Tanger,94,151.42,1,0,151.42
2024-02-20,Magasin_02,Agadir,81,242.51,0,0,0.0
2024-02-20,Magasin_09,Agadir,54,132.82,4,0,531.28
2024-02-21,Magasin_01,Rabat,57,103.65,1,0,103.65
2024-02-21,Magasin_20,Meknès,23,240.96,4,1,963.84
2024-02-22,Magasin_17,Tanger,8,,1,0,
2024-02-22,Magasin_17,Agadir,51,140.72,4,1,562.88
2024-02-22,Magasin_10,Tétouan,79,72.17,2,0,144.34
2024-02-22,Magasin_14,Fès,92,72.6,1,0,72.6
2024-02-23,Magasin_02,Marrakech,61,177.52,5,0,887.6
2024-02-23,Magasin_17,Tanger,42,155.98,2,0,311.96
2024-02-23,Magasin_13,Marrakech,66,124.64,3,0,373.92
2024-02-23,Magasin_06,Agadir,27,185.02,4,0,740.08
2024-02-24,Magasin_12,Fès,29,104.42,4,0,417.68
2024-02-24,Magasin_15,Casablanca,61,115.56,0,1,0.0
2024-02-24,Magasin_12,Rabat,53,79.62,6,0,477.72
2024-02-24,Magasin_13,Agadir,91,42.77,1,0,42.77
2024-02-24,Magasin_12,Rabat,62,127.39,5,0,636.95
2024-02-24,Magasin_18,Agadir,55,20.03,3,0,60.09
2024-02-24,Magasin_19,Rabat,74,239.98,3,0,719.9399999999999
2024-02-25,Magasin_17,Fès,29,215.19,3,1,645.5699999999999
2024-02-26,Magasin_03,Marrakech,34,,5,1,
2024-02-26,Magasin_18,Agadir,58,197.7,2,0,395.4
2024-02-26,Magasin_13,Meknès,7,33.32,1,0,33.32
2024-02-26,Magasin_20,Rabat,77,190.51,5,0,952.55
2024-02-26,Magasin_18,Casablanca,11,92.16,2,0,184.32
2024-02-26,Magasin_13,Meknès,61,52.12,2,0,104.24
2024-02-26,Magasin_17,Fès,72,237.31,2,0,474.62
2024-02-27,Magasin_05,Meknès,86,27.61,1,0,27.61
2024-02-28,Magasin_15,Fès,31,76.87,5,0,384.35
2024-02-28,Magasin_15,Tétouan,35,175.3,1,0,175.3
2024-02-29,Magasin_06,Rabat,71,128.36,5,0,641.8000000000001
2024-02-29,Magasin_08,Casablanca,85,230.68,2,0,461.36
2024-02-29,Magasin_10,Rabat,75,144.47,4,1,577.88
2024-02-29,Magasin_02,Tétouan,27,52.8,1,0,52.8
2024-03-01,Magasin_07,Rabat,61,143.39,5,0,716.9499999999999
2024-03-01,Magasin_04,,94,76.14,3,1,228.42000000000002
2024-03-02,Magasin_04,Fès,3,17.36,1,0,17.36
2024-03-02,Magasin_06,Marrakech,71,35.12,3,0,105.35999999999999
2024-03-02,Magasin_12,Marrakech,95,68.87,1,1,68.87
2024-03-02,Magasin_02,Agadir,13,231.62,2,0,463.24
2024-03-03,Magasin_01,Fès,4,84.82,2,0,169.64
2024-03-03,Magasin_11,Marrakech,39,170.86,1,0,170.86
2024-03-03,Magasin_15,Fès,100,249.57,2,0,499.14
2024-03-04,Magasin_15,Agadir,71,212.26,4,1,849.04
2024-03-04,Magasin_01,Casablanca,11,75.31,1,1,75.31
2024-03-04,Magasin_12,Casablanca,54,94.01,3,1,282.03000000000003
2024-03-05,Magasin_19,Casablanca,8,99.86,1,0,99.86
2024-03-05,Magasin_03,Meknès,6,70.18,2,0,140.36
2024-03-06,Magasin_19,Tanger,78,87.42,4,0,349.68
2024-03-07,Magasin_18,Tanger,98,149.88,2,1,299.76
2024-03-07,Magasin_10,Agadir,7,33.46,2,0,66.92
2024-03-07,Magasin_08,Meknès,75,56.5,2,0,113.0
2024-03-10,Magasin_02,Marrakech,79,,8,0,
2024-03-10,Magasin_04,Casablanca,58,147.85,0,1,0.0
2024-03-10,Magasin_10,Meknès,1,70.39,1,0,70.39
2024-03-10,Magasin_17,Casablanca,17,219.08,2,0,438.16
2024-03-10,Magasin_03,Fès,41,183.11,1,0,183.11
2024-03-10,Magasin_09,,80,221.14,4,0,884.56
2024-03-10,Magasin_04,Meknès,59,75.36,3,0,226.07999999999998
2024-03-10,Magasin_02,Fès,35,8.52,7,0,59.64
2024-03-11,Magasin_17,Marrakech,23,214.62,2,0,429.24
2024-03-11,Magasin_07,Fès,44,169.63,4,0,678.52
2024-03-11,Magasin_13,Rabat,9,234.38,3,0,703.14
2024-03-11,Magasin_06,Tétouan,98,16.33,3,0,48.989999999999995
2024-03-11,Magasin_16,Tanger,80,157.1,3,0,471.29999999999995
2024-03-12,Magasin_18,Meknès,56,143.61,2,0,287.22
2024-03-12,Magasin_09,Casablanca,90,,2,0,
2024-03-12,Magasin_11,Rabat,67,179.17,9,0,1612.53
2024-03-13,Magasin_14,Tanger,16,100.72,4,0,402.88
2024-03-13,Magasin_09,Rabat,90,18.65,3,0,55.949999999999996
2024-03-14,Magasin_13,Rabat,1,196.52,6,0,1179.1200000000001
2024-03-14,Magasin_06,Agadir,24,92.17,5,0,460.85
2024-03-15,Magasin_09,Marrakech,61,186.3,0,0,0.0
2024-03-15,Magasin_13,Meknès,44,19.68,2,0,39.36
2024-03-15,Magasin_10,Marrakech,53,103.31,1,1,103.31
2024-03-16,Magasin_13,Agadir,92,184.89,2,1,369.78
2024-03-16,Magasin_06,Fès,71,168.08,2,0,336.16
2024-03-16,Magasin_09,Tétouan,17,230.09,1,0,230.09
2024-03-16,Magasin_04,Fès,16,70.78,3,0,212.34
2024-03-17,Magasin_01,Meknès,67,87.36,5,1,436.8
2024-03-17,Magasin_12,Rabat,53,118.17,1,0,118.17
2024-03-17,Magasin_15,Tanger,5,70.23,8,0,561.84
2024-03-17,Magasin_16,Casablanca,35,16.32,4,0,65.28
2024-03-17,Magasin_18,Casablanca,57,133.17,0,0,0.0
2024-03-18,Magasin_16,Rabat,87,52.21,5,0,261.05
2024-03-18,Magasin_13,,69,167.38,7,0,1171.6599999999999
2024-03-18,Magasin_17,Marrakech,75,216.16,3,1,648.48
2024-03-19,Magasin_12,Tanger,46,12.72,5,1,63.6
2024-03-20,Magasin_05,Marrakech,35,23.9,3,0,71.69999999999999
2024-03-20,Magasin_17,Meknès,18,195.6,2,0,391.2
2024-03-20,Magasin_05,Tanger,2,227.55,3,0,682.6500000000001
2024-03-20,Magasin_03,Rabat,27,210.1,1,0,210.1
2024-03-21,Magasin_15,Meknès,9,6.96,1,0,6.96
2024-03-21,Magasin_15,Tanger,43,174.09,3,0,522.27
2024-03-21,Magasin_03,Rabat,85,91.96,2,1,183.92
2024-03-22,Magasin_06,Tétouan,29,245.8,1,0,245.8
2024-03-22,Magasin_09,Meknès,34,247.73,3,0,743.1899999999999
2024-03-22,Magasin_05,Tanger,29,72.33,4,1,289.32
2024-03-23,Magasin_01,Agadir,79,218.31,4,0,873.24
2024-03-23,Magasin_02,Tétouan,25,157.39,2,0,314.78
2024-03-24,Magasin_18,Fès,2,192.4,3,0,577.2
2024-03-24,Magasin_07,Tétouan,22,229.2,1,0,229.2
2024-03-24,Magasin_09,Fès,52,221.51,3,0,664.53
2024-03-24,Magasin_17,Casablanca,93,128.28,5,1,641.4
2024-03-25,Magasin_12,Marrakech,23,29.44,4,0,117.76
2024-03-25,Magasin_04,Tétouan,45,51.15,1,1,51.15
2024-03-25,Magasin_16,Tanger,54,153.66,1,0,153.66
2024-03-25,Magasin_18,Marrakech,36,6.01,2,0,12.02
2024-03-25,Magasin_09,Casablanca,55,161.47,4,0,645.88
2024-03-26,Magasin_08,Agadir,100,54.17,1,0,54.17
2024-03-27,Magasin_03,Rabat,95,74.31,8,0,594.48
2024-03-27,Magasin_13,Marrakech,2,205.36,1,0,205.36
2024-03-28,Magasin_13,Casablanca,20,217.89,3,0,653.67
2024-03-28,Magasin_02,Casablanca,51,9.91,1,0,9.91
2024-03-28,Magasin_19,Tanger,71,205.45,1,1,205.45
2024-03-28,Magasin_07,Agadir,63,103.44,3,0,310.32
2024-03-28,Magasin_04,Rabat,15,,2,0,
2024-03-29,Magasin_04,Agadir,42,201.29,3,0,603.87
2024-03-29,Magasin_13,Tanger,35,18.78,8,0,150.24
2024-03-29,Magasin_15,Fès,22,42.11,5,0,210.55
2024-03-30,Magasin_03,Fès,5,118.57,1,1,118.57
2024-03-30,Magasin_17,Meknès,75,92.92,1,1,92.92
2024-03-30,Magasin_02,Marrakech,69,34.38,2,0,68.76
2024-03-30,Magasin_04,Meknès,56,244.69,3,0,734.0699999999999
2024-03-30,Magasin_13,Marrakech,65,222.61,0,0,0.0
2024-03-30,Magasin_20,Agadir,21,106.51,5,0,532.5500000000001
2024-03-30,Magasin_12,Meknès,47,113.74,3,0,341.21999999999997
2024-03-31,Magasin_20,Tanger,34,161.4,2,0,322.8
2024-03-31,Magasin_03,Marrakech,85,128.39,4,0,513.56
2024-04-01,Magasin_09,Tétouan,35,48.23,3,0,144.69
2024-04-01,Magasin_08,Tanger,13,214.03,2,0,428.06
2024-04-01,Magasin_13,Fès,58,170.62,6,1,1023.72
2024-04-02,Magasin_02,Fès,95,121.31,2,0,242.62
2024-04-02,Magasin_20,Casablanca,56,93.59,4,0,374.36
2024-04-03,Magasin_01,Marrakech,89,,5,0,
2024-04-03,Magasin_03,Rabat,89,238.83,3,1,716.49
2024-04-03,Magasin_12,Marrakech,88,32.75,3,0,98.25
2024-04-03,Magasin_02,Tanger,19,211.52,3,0,634.5600000000001
2024-04-03,Magasin_19,Tétouan,91,167.03,50,0,8351.5
2024-04-03,Magasin_20,Tétouan,62,22.96,0,1,0.0
2024-04-04,Magasin_11,Meknès,26,238.4,3,0,715.2
2024-04-04,Magasin_14,Marrakech,23,125.22,6,0,751.3199999999999
2024-04-04,Magasin_17,Tanger,40,240.15,4,0,960.6
2024-04-04,Magasin_13,Tanger,41,104.1,2,0,208.2
2024-04-04,Magasin_16,Casablanca,60,21.98,4,0,87.92
2024-04-05,Magasin_15,Marrakech,24,27.01,3,0,81.03
2024-04-05,Magasin_05,Agadir,6,87.99,4,1,351.96
2024-04-05,Magasin_09,Fès,30,172.04,2,0,344.08
2024-04-06,Magasin_15,Casablanca,72,99.12,2,1,198.24
2024-04-06,Magasin_06,Tanger,2,33.3,6,1,199.79999999999998
2024-04-07,Magasin_16,Rabat,18,146.41,4,0,585.64
2024-04-07,Magasin_10,Marrakech,27,181.42,2,1,362.84
2024-04-07,Magasin_09,Fès,29,134.32,6,0,805.92
2024-04-07,Magasin_05,Tétouan,21,27.54,5,0,137.7
2024-04-07,Magasin_11,Tanger,81,13.07,2,1,26.14
2024-04-07,Magasin_01,Marrakech,69,33.27,3,0,99.81
2024-04-08,Magasin_06,Tétouan,96,183.23,7,0,1282.61
2024-04-09,Magasin_05,Fès,28,134.19,6,1,805.14
2024-04-10,Magasin_14,Casablanca,33,142.07,2,0,284.14
2024-04-10,Magasin_10,Tanger,9,219.35,1,0,219.35
2024-04-10,Magasin_04,Casablanca,2,142.15,3,1,426.45000000000005
2024-04-10,Magasin_09,Rabat,79,76.98,4,0,307.92
2024-04-10,Magasin_19,Rabat,80,125.99,3,0,377.96999999999997
2024-04-11,Magasin_17,Tétouan,10,187.7,4,0,750.8
2024-04-11,Magasin_17,Fès,72,78.02,4,0,312.08
2024-04-11,Magasin_04,Rabat,5,233.47,5,0,1167.35
2024-04-11,Magasin_03,Meknès,16,226.19,3,0,678.5699999999999
2024-04-11,Magasin_03,Casablanca,33,182.99,3,0,548.97
2024-04-12,Magasin_12,Casablanca,96,160.27,2,0,320.54
2024-04-13,Magasin_13,Meknès,43,25.09,5,0,125.45
2024-04-13,Magasin_03,Casablanca,11,188.14,1,1,188.14
2024-04-13,Magasin_03,Tétouan,100,21.98,3,1,65.94
2024-04-14,Magasin_15,Casablanca,23,146.66,1,0,146.66
2024-04-14,Magasin_06,Tanger,80,,2,0,
2024-04-14,Magasin_19,Rabat,64,137.69,4,0,550.76
2024-04-15,Magasin_11,Agadir,27,15.18,3,1,45.54
2024-04-15,Magasin_10,Casablanca,50,51.44,4,0,205.76
2024-04-15,Magasin_20,Rabat,88,170.72,2,1,341.44
2024-04-15,Magasin_08,Tétouan,25,209.09,5,0,1045.45
2024-04-15,Magasin_08,Rabat,90,117.7,4,0,470.8
2024-04-16,Magasin_05,Tanger,19,234.18,4,0,936.72
2024-04-17,Magasin_03,Agadir,41,153.89,5,0,769.4499999999999
2024-04-17,Magasin_06,Marrakech,95,127.51,3,0,382.53000000000003
2024-04-17,Magasin_13,Agadir,94,236.65,3,0,709.95
2024-04-18,Magasin_15,Casablanca,41,192.56,1,1,192.56
2024-04-18,Magasin_10,Rabat,68,202.18,3,0,606.54
2024-04-18,Magasin_07,Tanger,3,113.37,2,1,226.74
2024-04-18,Magasin_01,Agadir,97,106.46,3,0,319.38
2024-04-18,Magasin_10,Rabat,54,57.82,3,0,173.46
2024-04-19,Magasin_02,Tanger,63,132.62,4,0,530.48
2024-04-19,Magasin_17,Tanger,94,74.88,4,0,299.52
2024-04-20,Magasin_11,Marrakech,13,52.86,0,1,0.0
2024-04-20,Magasin_09,Tanger,80,157.04,1,0,157.04
2024-04-20,Magasin_09,Tétouan,53,207.27,4,0,829.08
2024-04-20,Magasin_16,Rabat,98,98.71,3,1,296.13
2024-04-20,Magasin_14,Tétouan,79,132.45,1,0,132.45
2024-04-21,Magasin_19,Rabat,2,147.73,1,0,147.73
2024-04-21,Magasin_10,Fès,82,29.61,3,0,88.83
2024-04-21,Magasin_10,Tanger,73,151.73,4,0,606.92
2024-04-21,Magasin_11,Tanger,80,233.37,0,1,0.0
2024-04-21,Magasin_04,Casablanca,38,66.22,2,0,132.44
2024-04-21,Magasin_03,Meknès,99,118.48,2,0,236.96
2024-04-22,Magasin_14,Casablanca,58,159.32,3,0,477.96
2024-04-22,Magasin_12,Meknès,36,245.45,2,0,490.9
2024-04-22,Magasin_06,Tanger,65,111.3,3,0,333.9
2024-04-25,Magasin_16,Meknès,16,,4,0,
2024-04-25,Magasin_06,Meknès,78,51.69,1,0,51.69
2024-04-25,Magasin_03,Tanger,50,76.29,3,1,228.87
2024-04-26,Magasin_16,Rabat,28,137.93,4,0,551.72
2024-04-26,Magasin_20,Marrakech,55,113.25,1,0,113.25
2024-04-26,Magasin_19,Tétouan,21,174.06,5,0,870.3
2024-04-26,Magasin_03,Rabat,66,139.67,4,0,558.68
2024-04-27,Magasin_04,Agadir,56,47.25,2,0,94.5
2024-04-27,Magasin_06,Agadir,22,194.03,2,1,388.06
2024-04-27,Magasin_07,Tanger,58,216.67,0,1,0.0
2024-04-27,Magasin_09,Casablanca,41,135.02,0,0,0.0
2024-04-28,Magasin_18,Tanger,36,169.71,5,0,848.5500000000001
2024-04-28,Magasin_13,Tanger,17,78.13,4,1,312.52
2024-04-29,Magasin_20,,44,195.99,2,0,391.98
2024-04-29,Magasin_12,Meknès,3,152.45,3,0,457.34999999999997
2024-04-29,Magasin_15,Tétouan,2,210.95,2,0,421.9
2024-04-29,Magasin_05,Tétouan,98,30.78,6,0,184.68
2024-05-02,Magasin_15,Rabat,58,99.36,2,0,198.72
2024-05-02,Magasin_02,Rabat,70,125.85,4,0,503.4
2024-05-02,Magasin_17,Agadir,59,97.37,4,0,389.48
2024-05-02,Magasin_12,Meknès,60,104.81,0,0,0.0
2024-05-03,Magasin_10,Tanger,60,246.02,2,0,492.04
2024-05-03,Magasin_17,Rabat,77,75.37,4,1,301.48
2024-05-03,Magasin_08,Marrakech,30,,3,0,
2024-05-03,Magasin_18,Casablanca,52,169.14,5,0,845.6999999999999
2024-05-04,Magasin_06,Meknès,9,123.98,3,1,371.94
2024-05-04,Magasin_12,Agadir,74,143.25,2,0,286.5
2024-05-04,Magasin_10,Fès,30,240.74,4,0,962.96
2024-05-04,Magasin_19,Tétouan,46,166.16,4,1,664.64
2024-05-04,Magasin_15,Marrakech,32,18.72,1,0,18.72
2024-05-05,Magasin_02,Casablanca,73,112.34,75,0,8425.5
2024-05-05,Magasin_19,Tanger,88,36.08,3,0,108.24
2024-05-05,Magasin_16,Tanger,52,145.89,1,1,145.89
2024-05-06,Magasin_08,Agadir,43,216.54,4,0,866.16
2024-05-06,Magasin_12,Tétouan,37,205.48,2,0,410.96
2024-05-07,Magasin_01,Rabat,26,206.95,4,1,827.8
2024-05-07,Magasin_05,Fès,77,99.35,1,1,99.35
2024-05-07,Magasin_20,Meknès,54,204.57,4,0,818.28
2024-05-07,Magasin_01,Rabat,65,40.66,0,1,0.0
2024-05-08,Magasin_11,Agadir,39,62.38,1,0,62.38
2024-05-08,Magasin_07,Rabat,43,122.6,3,0,367.79999999999995
2024-05-08,Magasin_06,Fès,70,144.98,1,1,144.98
2024-05-08,Magasin_02,Tétouan,87,113.87,3,0,341.61
2024-05-09,Magasin_14,Tétouan,25,8.29,2,0,16.58
